"astro-ph/0411283","Simon DeDeo","Simon DeDeo","Particle Dark Energy","8 pages, 5 figures; minor update with added refs; version appearing
  in Phys. Rev. D","Phys.Rev. D73 (2006) 043520","10.1103/PhysRevD.73.043520",,"astro-ph hep-ph hep-th",,"  We explore the physics of a gas of particles interacting with a condensate
that spontaneously breaks Lorentz invariance. The equation of state of this gas
varies from 1/3 to less than -1 and can lead to the observed cosmic
acceleration. The particles are always stable. In our particular class of
models these particles are fermions with a chiral coupling to the condensate.
They may behave as relativistic matter at early times, produce a brief period
where they dominate the expansion with w<0 today, and behave as matter at late
time. There are no small parameters in our models, which generically lead to
dark energy clustering and, depending on the choice of parameters, smoothing of
small scale power.
","[{""version"":""v1"",""created"":""Thu, 11 Nov 2004 18:04:10 GMT""},{""version"":""v2"",""created"":""Thu, 23 Feb 2006 21:31:48 GMT""}]","2009-11-10"
"cond-mat/0411326","Konstantin Krutitsky","K.V.Krutitsky, M.Timmer, and R.Graham","First- and second-order superfluid--Mott-insulator phase transitions of
  spin-1 bosons with coupled ground states in optical lattices",,"Phys.Rev.A 71, 033623 (2005)","10.1103/PhysRevA.71.033623",,"cond-mat.other",,"  We investigate the superfluid--Mott-insulator quantum phase transition of
spin-1 bosons in an optical lattice created by pairs of counterpropagating
linearly polarized laser beams, driving an $F_g=1$ to $F_e=1$ internal atomic
transition. The whole parameter space of the resulting two-component
Bose-Hubbard model is studied. We find that the phase transition is not always
second order as in the case of spinless bosons, but can be first order in
certain regions of the parameter space. The calculations are done in the
mean-field approximation by means of exact numerical diagonalization as well as
within the framework of perturbaton theory.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 10:41:31 GMT""},{""version"":""v2"",""created"":""Tue, 29 Mar 2005 08:24:13 GMT""}]","2007-05-23"
"cond-mat/0411327","Rastorguev Alexander","V.I. Belyi, V.N.Ikorskii, A.A.Rastorguev, A.A.Remova","Peculiarities of crystal structure of terbium (III) trifluoroacetate
  trihydrate","9 pages, 6 figures",,,,"cond-mat.mtrl-sci",,"  A comparative study of the crystalline and molecular structures of
trifluoroacetate trihydrates of Tb(III) prepared from Tb(OH)_3 and Tb_2(CO_3)_3
by reaction with trifluoroacetic acid is made. Elemental analysis of the two
reaction products in indicated them to be compounds of the same C_6H_6F_9O_9Tb.
According to the X-ray structural analysis the molecular structure of the first
product is described by the average statistical formula
Tb_2(CF_3COO)_5(CF_3COOH)(H_2O)_5(OH) (Tb-I) and the compound is a dimer with a
centre of inversion. In the second case the product is also a centrosymmetric
dimer but its formula is Tb_2(CF_3COO)_6(H_2O)_6 (Tb-II). The compounds only
difference is in the crystallographic positions of their hydrogen atoms. A
luminescent analysis using Tb^{3+} ^5D_4-> ^7F_0 transition indicated the
presence within the structure of Tb-I of the structure of Tb-II. Magnetic
measurements showed that Tb-II has an antiferromagnetic ordering at low
temperatures. In the case of Tb-I there also appears a ferromagnetic ordering.
On the basis of the available experimental results such a behaviour was
explained to be the result of some peculiar features of the hydrogen bonds in
the molecules.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 10:48:41 GMT""}]","2007-05-23"
"cond-mat/0411328","Hyuntak Kim","Hyun-Tak Kim, Doo-Hyeb Youn, Byung-Gyu Chae, Kwang-Yong Kang, Yong-Sik
  Lim","Observation of abrupt first-order metal-insulator transition in
  GaAs-based two-terminal device","8 pages, 12 figures",,,,"cond-mat.str-el cond-mat.mtrl-sci",,"  An abrupt first-order metal-insulator transition (MIT) as a jump of the
density of states is observed for Be doped GaAs, which is known as a
semiconductor, by inducing very low holes of approximately n_p=5x10^{14}
cm^{-3} into the valence band by the electric field; this is anomalous. In a
higher hole doping concentration of n_p=6x10^{16} cm^{-3}, the abrupt MIT is
not observed at room temperature, but measured at low temperature. A large
discontinuous decrease of photoluminescence intensity at 1.43 eV energy gap and
a negative differential resistance are also observed as further evidence of the
MIT. The abrupt MIT does not undergo a structural phase transition and is
accompanied with inhomogeneity. The upper limit of the temperature allowing the
MIT is deduced to be approximately 440K from experimental data. The abrupt MIT
rather than the continuous MIT is intrinsic and can explain the ""breakdown""
phenomenon (unsolved problem) incurred by a high electric field in
semiconductor devices.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 11:50:16 GMT""},{""version"":""v2"",""created"":""Sun, 14 Nov 2004 03:24:24 GMT""}]","2007-05-23"
"cond-mat/0411329","Martin Oettel","M. Oettel, A. Dominguez, and S. Dietrich","Effective capillary interaction of spherical particles at fluid
  interfaces","23 pages","Phys. Rev. E 71, 051401 (2005)","10.1103/PhysRevE.71.051401",,"cond-mat.soft",,"  We present a detailed analysis of the effective force between two smooth
spherical colloids floating at a fluid interface due to deformations of the
interface. The results hold in general and are applicable independently of the
source of the deformation provided the capillary deformations are small so that
a superposition approximation for the deformations is valid. We conclude that
an effective long--ranged attraction is possible if the net force on the system
does not vanish. Otherwise, the interaction is short--ranged and cannot be
computed reliably based on the superposition approximation. As an application,
we consider the case of like--charged, smooth nanoparticles and
electrostatically induced capillary deformation. The resulting long--ranged
capillary attraction can be easily tuned by a relatively small external
electrostatic field, but it cannot explain recent experimental observations of
attraction if these experimental systems were indeed isolated.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 11:54:41 GMT""}]","2007-05-23"
"cond-mat/0411330","M. L. Rosinberg","Eduard Vives, Martin Luc Rosinberg, Gilles Tarjus","Hysteresis and avalanches in the T=0 random-field Ising model with
  2-spin-flip dynamics","9 pages, 10 figures",,"10.1103/PhysRevB.71.134424",,"cond-mat.dis-nn cond-mat.stat-mech",,"  We study the non-equilibrium behavior of the three-dimensional Gaussian
random-field Ising model at T=0 in the presence of a uniform external field
using a 2-spin-flip dynamics. The deterministic, history-dependent evolution of
the system is compared with the one obtained with the standard 1-spin-flip
dynamics used in previous studies of the model. The change in the dynamics
yields a significant suppression of coercivity, but the distribution of
avalanches (in number and size) stays remarkably similar, except for the
largest ones that are responsible for the jump in the saturation magnetization
curve at low disorder in the thermodynamic limit. By performing a finite-size
scaling study, we find strong evidence that the change in the dynamics does not
modify the universality class of the disorder-induced phase transition.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:01:04 GMT""}]","2009-11-10"
"cond-mat/0411331","Ulrich Kuhl","Y.-H. Kim, U. Kuhl, H.-J. Stockmann, J. P. Bird","Signatures of Dynamical Tunneling in the Wave function of a Soft-Walled
  Open Microwave Billiard","5 pages, 5 figures","J. Phys.: Condens. Matter, 17, L191, (2005)","10.1088/0953-8984/17/19/L03",,"cond-mat.mes-hall cond-mat.dis-nn",,"  Evidence for dynamical tunneling is observed in studies of the transmission,
and wave functions, of a soft-walled microwave cavity resonator. In contrast to
previous work, we identify the conditions for dynamical tunneling by monitoring
the evolution of the wave function phase as a function of energy, which allows
us to detect the tunneling process even under conditions where its expected
level splitting remains irresolvable.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:15:55 GMT""}]","2010-06-07"
"cond-mat/0411332","Bernd Schmidt","B. Schmidt, L.I. Plimak, M. Fleischhauer","Stochastic Simulation of a finite-temperature one-dimensional Bose-Gas:
  from Bogoliubov to Tonks-Girardeau regime","5 pages, 3 figures;text added;accepted in Physical Review A",,"10.1103/PhysRevA.71.041601",,"cond-mat.stat-mech",,"  We present an ab initio stochastic method for calculating thermal properties
of a trapped, 1D Bose-gas covering the whole range from weak to strong
interactions. Discretization of the problem results in a Bose-Hubbard-like
Hamiltonian, whose imaginary time evolution is made computationally accessible
by stochastic factorization of the kinetic energy. To achieve convergence for
low enough temperatures such that quantum fluctuations are essential, the
stochastic factorization is generalized to blocks, and ideas from
density-matrix renormalization are employed. We compare our numerical results
for density and first-order correlations with analytic predictions.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 12:24:55 GMT""},{""version"":""v2"",""created"":""Wed, 9 Mar 2005 14:28:44 GMT""}]","2009-11-10"
"cond-mat/0411333","Ladir C?ndido","J. A. R. da Cunha and Ladir Candido","Melting temperature of screened Wigner crystal on helium films by
  molecular dynamics","4 pages and 4 figures","Physical Review B (brief reports) 71, 073403 (2005)","10.1103/PhysRevB.71.073403",,"cond-mat.str-el",,"  Using molecular dynamics (MD) simulation, we have calculated the melting
temperature of two-dimensional electron systems on $ 240$\AA-$ 500$\AA helium
films supported by substrates of dielectric constants $ \epsilon_{s}=2.2-11.9$
at areal densities $n$ varying from $ 3\times 10^{9}$ cm$^{-2}$ to $ 1.3\times
10^{10}$ cm$^{-2}$. Our results are in good agreement with the available
theoretical and experimental results.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:01:55 GMT""}]","2007-05-23"
"cond-mat/0411334","Jeppe C. Dyre","Jeppe C. Dyre, Tage Christensen, and Niels Boye Olsen","Elastic models for the non-Arrhenius viscosity of glass-forming liquids",,"J. Non-Cryst. Solids 352, 4635 (2006)","10.1016/j.jnoncrysol.2006.02.173",,"cond-mat.soft",,"  This paper first reviews the shoving model for the non-Arrhenius viscosity of
viscous liquids. According to this model the main contribution to the
activation energy of a flow event is the energy needed for molecules to shove
aside the surrounding, an energy which is proportional to the instantaneous
shear modulus of the liquid. Data are presented supporting the model. It is
shown that the fractional Debye-Stokes-Einstein relation, that quantitatively
expresses the frequently observed decoupling of, e.g., conductivity from
viscous flow, may be understood within the model. The paper goes on to review
several related explanations for the non-Arrhenius viscosity. Most of these are
also ""elastic models,"" i.e., they express the viscosity activation energy in
terms of short-time elastic properties of the liquid. Finally, two new
arguments for elastic models are given, a general solid-state defect argument
and an Occam's razor type argument.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:33:53 GMT""},{""version"":""v2"",""created"":""Mon, 17 Oct 2005 20:10:12 GMT""},{""version"":""v3"",""created"":""Fri, 3 Feb 2006 13:18:55 GMT""}]","2013-01-29"
"cond-mat/0411335","Erik Machado Perez","E. Machado, G. M. Buendia and P. A. Rikvold","Decay of metastable phases in a model for the catalytic oxidation of CO","27 pages, 22 figures, accepted by Physical Review E","Phys. Rev. E 71, 031603 (2005)","10.1103/PhysRevE.71.031603",,"cond-mat.stat-mech",,"  We study by kinetic Monte Carlo simulations the dynamic behavior of a
Ziff-Gulari-Barshad model with CO desorption for the reaction CO + O $\to$
CO$_2$ on a catalytic surface. Finite-size scaling analysis of the fluctuations
and the fourth-order order-parameter cumulant show that below a critical CO
desorption rate, the model exhibits a nonequilibrium first-order phase
transition between low and high CO coverage phases. We calculate several points
on the coexistence curve. We also measure the metastable lifetimes associated
with the transition from the low CO coverage phase to the high CO coverage
phase, and {\it vice versa}. Our results indicate that the transition process
follows a mechanism very similar to the decay of metastable phases associated
with {\it equilibrium} first-order phase transitions and can be described by
the classic Kolmogorov-Johnson-Mehl-Avrami theory of phase transformation by
nucleation and growth. In the present case, the desorption parameter plays the
role of temperature, and the distance to the coexistence curve plays the role
of an external field or supersaturation. We identify two distinct regimes,
depending on whether the system is far from or close to the coexistence curve,
in which the statistical properties and the system-size dependence of the
lifetimes are different, corresponding to multidroplet or single-droplet decay,
respectively. The crossover between the two regimes approaches the coexistence
curve logarithmically with system size, analogous to the behavior of the
crossover between multidroplet and single-droplet metastable decay near an
equilibrium first-order phase transition.
","[{""version"":""v1"",""created"":""Fri, 12 Nov 2004 13:38:33 GMT""},{""version"":""v2"",""created"":""Thu, 3 Feb 2005 11:26:10 GMT""}]","2009-11-10"
